user_prompt,reference,hypothesis,rouge1_fmeasure,rouge2_fmeasure,rougeL_fmeasure,granular_bleu_score
For field 'social_security_number': Ensure the field matches the type 'text'. Validate that all entries in (social_security_number) match the regex pattern for SSNs. Ensure this field must exist.,"expect_column_to_exist(column=""social_security_number""),expect_column_values_to_be_of_type(column=""social_security_number"", type_=""text""),expect_column_values_to_match_regex(column=""social_security_number"", regex=r""^\d{3}-\d{2}-\d{4}$"")","expect_column_to_exist(column=""social_security_number""),expect_column_values_to_be_of_type(column=""social_security_number"", type_=""text""),expect_column_values_to_match_regex(column=""social_security_number"", regex=r""^\d{3}-\d{2}-\d{4}$"")  # Regular expression for SSNs.",0.951219512195122,0.9500000000000001,0.951219512195122,94.14562321618098
Ensure the `service_start_date` must be a valid date and that all entries are not greater than today's date.,"expect_column_values_to_be_dateutil_parseable(column=""service_start_date""),expect_column_values_to_be_between(column=""service_start_date"", min_value=None, max_value=datetime.today())","expect_column_values_to_be_dateutil_parseable(column=""service_start_date""),expect_column_values_to_be_between(column=""service_start_date"", min_value=""1900-01-01"", max_value=""today"")  # Replace today with today's date.",0.8253968253968255,0.7540983606557378,0.8253968253968255,74.00625428558149
Ensure the `cast_date` column values are within the range of election dates specified.,"expect_column_values_to_be_between(column=""cast_date"", min_value=""YYYY-MM-DD"", max_value=""YYYY-MM-DD"")","expect_column_values_to_be_between(column=""cast_date"", min_value=""2023-01-01"", max_value=""2023-12-31"")",0.6842105263157895,0.6111111111111112,0.6842105263157895,69.66336164456402
For field `customer_id`: Ensure this field contains distinct values and matches the type 'integer'. Ensure it is required and not null.,"expect_column_to_exist(column=""customer_id""),expect_column_values_to_be_unique(column=""customer_id""),expect_column_values_to_not_be_null(column=""customer_id""),expect_column_values_to_be_of_type(column=""customer_id"", type_=""int"")","expect_column_values_to_be_unique(column=""customer_id""),expect_column_values_to_be_of_type(column=""customer_id"", type_=""int""),expect_column_values_to_not_be_null(column=""customer_id""),expect_column_values_to_not_be_null(column=""customer_id"")  # This is a redundant expectation, but it's here to demonstrate that the column is required.",0.7789473684210527,0.7096774193548389,0.6736842105263158,75.49854099777713
"Check that the `location` JSON column adheres to the defined schema, containing fields: `city`, `country`, and `latitude`.","expect_column_values_to_match_json_schema(column=""location"", schema={""type"": ""object"", ""properties"": {""city"": {""type"": ""string""}, ""country"": {""type"": ""string""}, ""latitude"": {""type"": ""number""}}})","expect_column_values_to_match_json_schema(column=""location"", schema={""type"": ""object"", ""properties"": {""city"": {""type"": ""string""}, ""country"": {""type"": ""string""}, ""latitude"": {""type"": ""number""}}})",1.0,1.0,1.0,100.00000000000004
For field 'transaction_amount': Ensure the field is required (not null). Validate that the sum of 'transaction_amount' is greater than zero across all records.,"expect_column_values_to_not_be_null(column=""transaction_amount""),expect_column_sum_to_be_between(column=""transaction_amount"", min_value=0.01)","expect_column_values_to_not_be_null(column=""transaction_amount""),expect_column_sum_to_be_between(column=""transaction_amount"", min_value=0)",0.9777777777777777,0.9767441860465117,0.9777777777777777,96.29257778548396
Ensure that the values in the `delivery_date` column are greater than the values in the `order_date` column.,"expect_column_pair_values_A_to_be_greater_than_B(column_A=""delivery_date"", column_B=""order_date"")","expect_column_pair_values_A_to_be_greater_than_B(column_A=""delivery_date"", column_B=""order_date"")",1.0,1.0,1.0,100.00000000000004
Check that the `price` column has a median value of at least $20 and does not exceed $500.,"expect_column_median_to_be_between(column=""price"", min_value=20, max_value=500)","expect_column_median_to_be_between(column=""price"", min_value=20, max_value=500)",1.0,1.0,1.0,100.00000000000004
"For field `shipment_details`: Validate that it is a valid JSON object containing keys ['tracking_number', 'carrier', 'status']. Ensure values are not null.","expect_column_values_to_be_json_parseable(column=""shipment_details""),expect_column_values_to_not_be_null(column=""shipment_details""),expect_column_values_to_match_json_schema(column=""shipment_details"", schema={""type"": ""object"", ""properties"": {""tracking_number"": {""type"": ""string""}, ""carrier"": {""type"": ""string""}, ""status"": {""type"": ""string""}}}})","expect_column_values_to_be_json_parseable(column=""shipment_details""),expect_column_values_to_not_be_null(column=""shipment_details"")",0.625,0.6129032258064516,0.625,14.791594420637944
Ensure the `transaction_id` column contains only unique values and is not null.,"expect_column_values_to_be_unique(column=""transaction_id""),expect_column_values_to_not_be_null(column=""transaction_id"")","expect_column_values_to_be_unique(column=""transaction_id""),expect_column_values_to_not_be_null(column=""transaction_id"")",1.0,1.0,1.0,100.00000000000004
For field `special_requests`: Ensure the string length does not exceed 250 characters and does not contain any SQL-like patterns.,"expect_column_value_lengths_to_be_between(column=""special_requests"", min_value=0, max_value=250),expect_column_values_to_not_match_regex(column=""special_requests"", regex=r"".*(SELECT|INSERT|UPDATE|DELETE|WHERE|;|--).*"")","expect_column_value_lengths_to_be_between(column=""special_requests"", min_value=0, max_value=250),expect_column_values_to_not_match_regex(column=""special_requests"", regex=r""SELECT|INSERT|UPDATE|DELETE|FROM|WHERE|ORDER|BY|LIMIT|OFFSET|JOIN|UNION|INTERSECT|EXCEPT|CASE|WHEN|THEN|ELSE|END|NULL|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|NULLIF|",0.4748201438848921,0.4525547445255474,0.4748201438848921,31.284202507087016
"For the `square_footage` column: Ensure all values are positive integers and fall within the range of 100 to 50,000.","expect_column_values_to_be_between(column=""square_footage"", min_value=100, max_value=50000),expect_column_values_to_be_of_type(column=""square_footage"", type_=""int""), ,expect_column_values_to_be_increasing(column=""square_footage"")","expect_column_values_to_be_between(column=""square_footage"", min_value=100, max_value=50000),expect_column_values_to_be_of_type(column=""square_footage"", type_=""int""),expect_column_values_to_be_between(column=""square_footage"", min_value=100, max_value=50000)  # This is a combination of the above expectations, but it's also a good practice to use multiple expectations to ensure robustness.",0.7,0.673469387755102,0.7,66.09859133706944
For the `activity_log` table: Ensure that the `event_time` values are unique across all records and consistently ordered.,"expect_column_values_to_be_unique(column=""event_time""),expect_column_values_to_be_increasing(column=""event_time"")","expect_column_values_to_be_unique(column=""event_time""),expect_column_values_to_be_increasing(column=""event_time"")  # Note: This is just a suggestion; you may need to adjust the expectation based on your specific requirements.",0.6666666666666666,0.6538461538461539,0.6666666666666666,64.21251524438739
"For the `registration_date` column, validate that all dates are in the correct format and within the election year.","expect_column_values_to_match_strftime_format(column=""registration_date"", strftime_format=""%Y-%m-%d""),expect_column_values_to_be_between(column=""registration_date"", min_value=""2023-01-01"", max_value=""2023-12-31"")","expect_column_values_to_match_strftime_format(column=""registration_date"", strftime_format=""%Y-%m-%d""),expect_column_values_to_be_between(column=""registration_date"", min_value=""2023-01-01"", max_value=""2024-01-01"")  # Replace with actual election year date range.",0.8266666666666665,0.821917808219178,0.8266666666666665,83.09404442564012
"Ensure the JSON structure of the `video_metadata` field is valid and contains the required keys: `title`, `duration`, and `genre`.","expect_column_values_to_match_json_schema(column=""video_metadata"", schema={""type"": ""object"", ""required"": [""title"", ""duration"", ""genre""]})","expect_column_values_to_match_json_schema(column=""video_metadata"", schema={""type"": ""object"", ""properties"": {""title"": {""type"": ""string""}, ""duration"": {""type"": ""number""}, ""genre"": {""type"": ""string""}}})  # Replace with actual column name and schema.",0.6808510638297872,0.5333333333333333,0.6808510638297872,44.751325648060664
For field 'zipcode': Ensure the field matches the type 'text'. Validate that all values in (zipcode) are numeric and exactly 5 digits. Ensure this field exists.,"expect_column_to_exist(column=""zipcode""),expect_column_values_to_be_of_type(column=""zipcode"", type_=""text""),expect_column_values_to_match_regex(column=""zipcode"", regex=r""^\d{5}$"")","expect_column_to_exist(column=""zipcode""),expect_column_values_to_be_of_type(column=""zipcode"", type_=""text""),expect_column_values_to_match_regex(column=""zipcode"", regex=r""^\d{5}$"")  # Regular expression to match exactly 5 digits.",0.8923076923076924,0.888888888888889,0.8923076923076924,88.95484731795075
"In the `property_type` column: Verify that values are from the set ['Residential', 'Commercial', 'Industrial'] and ensure no duplicates.","expect_column_values_to_be_in_set(column=""property_type"", value_set=['Residential', 'Commercial', 'Industrial']),expect_column_values_to_be_unique(column=""property_type"")","expect_column_values_to_be_in_set(column=""property_type"", value_set=['Residential', 'Commercial', 'Industrial']),expect_column_values_to_be_unique(column=""property_type"")  # This will fail if there are duplicates.",0.8727272727272727,0.8679245283018869,0.8727272727272727,85.59500145524521
For fields `prescription_id` and `patient_id`: Ensure the combination of these columns is unique across the dataset.,"expect_compound_columns_to_be_unique(column_A=""prescription_id"", column_B=""patient_id"")","expect_compound_columns_to_be_unique(column_A=""prescription_id"", column_B=""patient_id"")",1.0,1.0,1.0,100.00000000000004
For field 'position': Ensure values in this column must exist in the predefined set of valid positions. Ensure this field exists.,"expect_column_to_exist(column=""position""),expect_column_values_to_be_in_set(column=""position"", value_set=[""valid_position_1"", ""valid_position_2"", ""valid_position_3""])","expect_column_to_exist(column=""position""),expect_column_values_to_be_in_set(column=""position"", value_set=[""left"", ""right"", ""center""])",0.7391304347826088,0.7272727272727272,0.7391304347826088,67.78826308082981
